cofactor_id,struct.burial_depth,struct.iron_count,struct.is_rieske,struct.is_hipip,Protein.count.ALA,Protein.count.ARG,Protein.count.ASN,Protein.count.ASP,Protein.count.CYS,Protein.count.GLN,Protein.count.GLU,Protein.count.GLY,Protein.count.HIS,Protein.count.ILE,Protein.count.LEU,Protein.count.LYS,Protein.count.MET,Protein.count.PHE,Protein.count.PRO,Protein.count.SER,Protein.count.THR,Protein.count.TRP,Protein.count.TYR,Protein.count.VAL,Protein.prop.Volume,Protein.prop.Log(Solubility (m at 20ºC)),Protein.prop.Hydrophobicity,Protein.prop.Isoelectric point,Protein.prop.P(helix),Protein.prop.nOats in side chain,Protein.prop.nSats in side chain,Protein.prop.nNats in side chain,Protein.prop.Steric hindrance,Protein.prop.nH-bonds,Protein.prop.Vol / log(solub),Protein.prop.Vol / P(helix),Protein.prop.Vol / P(sheet),Protein.prop.log(Solub) x Flex,Protein.prop.Steric hindrance x Flexibility,Protein.prop.Flexibility,Protein.prop.P(helix)+P(sheet),Protein.prop.log(Solub) x Hydrophobicity,Protein.prop.Hydrophobicity x Flex.,Protein.prop.V / (P(helix)+P(sheet)),Protein.prop.Steric hindrance / P(helix),Protein.prop.Isoelectric point / P(sheet),Protein.prop.P(sheet),Protein.prop.Vol x isoelectric point,Protein.prop.Isoelectric point / P(helix),Protein.prop.P(helix) / P(sheet),Protein.prop.Steric hindrance / P(sheet),Protein.prop.P(helix) x Flex.,Protein.mean.Volume,Protein.mean.Log(Solubility (m at 20ºC)),Protein.mean.Hydrophobicity,Protein.mean.Isoelectric point,Protein.mean.P(helix),Protein.mean.nOats in side chain,Protein.mean.nSats in side chain,Protein.mean.nNats in side chain,Protein.mean.Steric hindrance,Protein.mean.nH-bonds,Protein.mean.Vol / log(solub),Protein.mean.Vol / P(helix),Protein.mean.Vol / P(sheet),Protein.mean.log(Solub) x Flex,Protein.mean.Steric hindrance x Flexibility,Protein.mean.Flexibility,Protein.mean.P(helix)+P(sheet),Protein.mean.log(Solub) x Hydrophobicity,Protein.mean.Hydrophobicity x Flex.,Protein.mean.V / (P(helix)+P(sheet)),Protein.mean.Steric hindrance / P(helix),Protein.mean.Isoelectric point / P(sheet),Protein.mean.P(sheet),Protein.mean.Vol x isoelectric point,Protein.mean.Isoelectric point / P(helix),Protein.mean.P(helix) / P(sheet),Protein.mean.Steric hindrance / P(sheet),Protein.mean.P(helix) x Flex.,seq.CTDC__PolarizabilityC1,seq.CTDC__PolarizabilityC2,seq.CTDC__PolarizabilityC3,seq.CTDC__SolventAccessibilityC1,seq.CTDC__SolventAccessibilityC2,seq.CTDC__SolventAccessibilityC3,seq.CTDC__SecondaryStrC1,seq.CTDC__SecondaryStrC2,seq.CTDC__SecondaryStrC3,seq.CTDC__ChargeC1,seq.CTDC__ChargeC2,seq.CTDC__ChargeC3,seq.CTDC__PolarityC1,seq.CTDC__PolarityC2,seq.CTDC__PolarityC3,seq.CTDC__NormalizedVDWVC1,seq.CTDC__NormalizedVDWVC2,seq.CTDC__NormalizedVDWVC3,seq.CTDC__HydrophobicityC1,seq.CTDC__HydrophobicityC2,seq.CTDC__HydrophobicityC3,seq.CTDT__PolarizabilityT12,seq.CTDT__PolarizabilityT13,seq.CTDT__PolarizabilityT23,seq.CTDT__SolventAccessibilityT12,seq.CTDT__SolventAccessibilityT13,seq.CTDT__SolventAccessibilityT23,seq.CTDT__SecondaryStrT12,seq.CTDT__SecondaryStrT13,seq.CTDT__SecondaryStrT23,seq.CTDT__ChargeT12,seq.CTDT__ChargeT13,seq.CTDT__ChargeT23,seq.CTDT__PolarityT12,seq.CTDT__PolarityT13,seq.CTDT__PolarityT23,seq.CTDT__NormalizedVDWVT12,seq.CTDT__NormalizedVDWVT13,seq.CTDT__NormalizedVDWVT23,seq.CTDT__HydrophobicityT12,seq.CTDT__HydrophobicityT13,seq.CTDT__HydrophobicityT23,pH,Em
P00193_SF4_proximal,5.382639408111572,4,0,0,7,0,3,5,8,2,2,4,0,6,0,1,0,0,5,5,0,0,2,4,6315.3,-15.921438500693451,27.13,313.77,13.61,26,8,6,109.64999999999998,101,-1713.514738717559,27785.08075546458,21399.16305886601,-212.93632993448475,1137.0770000000002,842.5,30.53,-8.676394088346395,266.59000000000003,11319.49943147703,478.6187599954515,1105.0849506273155,16.919999999999998,36767.797,1476.1945219840072,49.65195718695804,332.47330856028907,194.121,116.95,-0.2948414537165454,0.5024074074074074,5.810555555555555,0.252037037037037,0.4814814814814814,0.1481481481481481,0.1111111111111111,2.030555555555555,1.8703703703703705,-31.731754420695545,514.5385325086033,396.2807973864077,-3.943265369157125,21.05698148148149,15.601851851851851,0.5653703703703704,-0.1606739645990073,4.936851851851852,209.62035984216723,8.86331037028614,20.464536122728063,0.3133333333333333,680.8851296296297,27.33693559229643,0.9194806886473712,6.156913121486834,3.5948333333333333,0.389,0.556,0.056,0.537,0.241,0.222,0.222,0.37,0.407,0.019,0.852,0.13,0.37,0.222,0.019,0.481,0.315,0.056,0.241,0.426,0.333,0.377,0.038,0.075,0.226,0.321,0.132,0.189,0.208,0.34,0.038,0.0,0.208,0.17,0.019,0.019,0.302,0.057,0.038,0.189,0.17,0.358,7.0,-427.0
P00193_SF4_distal,5.407101631164551,4,0,0,7,0,3,5,8,2,2,4,0,6,0,1,0,0,5,5,0,0,2,4,6315.3,-15.921438500693451,27.13,313.77,13.61,26,8,6,109.64999999999998,101,-1713.514738717559,27785.08075546458,21399.16305886601,-212.93632993448475,1137.0770000000002,842.5,30.53,-8.676394088346395,266.59000000000003,11319.49943147703,478.6187599954515,1105.0849506273155,16.919999999999998,36767.797,1476.1945219840072,49.65195718695804,332.47330856028907,194.121,116.95,-0.2948414537165454,0.5024074074074074,5.810555555555555,0.252037037037037,0.4814814814814814,0.1481481481481481,0.1111111111111111,2.030555555555555,1.8703703703703705,-31.731754420695545,514.5385325086033,396.2807973864077,-3.943265369157125,21.05698148148149,15.601851851851851,0.5653703703703704,-0.1606739645990073,4.936851851851852,209.62035984216723,8.86331037028614,20.464536122728063,0.3133333333333333,680.8851296296297,27.33693559229643,0.9194806886473712,6.156913121486834,3.5948333333333333,0.389,0.556,0.056,0.537,0.241,0.222,0.222,0.37,0.407,0.019,0.852,0.13,0.37,0.222,0.019,0.481,0.315,0.056,0.241,0.426,0.333,0.377,0.038,0.075,0.226,0.321,0.132,0.189,0.208,0.34,0.038,0.0,0.208,0.17,0.019,0.019,0.302,0.057,0.038,0.189,0.17,0.358,7.0,-427.0
Q9X0Q7_SF4_proximal,5.368912696838379,4,0,0,7,0,5,3,8,1,3,7,1,3,1,6,1,2,5,3,3,1,4,6,8767.0,-22.107581028924745,30.81,433.87,17.910000000000004,28,9,15,143.24,130,-3920.0601927652233,37023.13584511178,29569.102562434,-223.7968410091024,1372.936,1022.5,39.71,-20.07314095827995,343.634,15547.609633461074,602.4905173268141,1558.1847792761223,21.800000000000008,55145.509000000005,1970.3532009195944,64.4763722513068,433.26971032493526,230.553,125.24285714285716,-0.3158225861274963,0.4401428571428571,6.198142857142857,0.2558571428571429,0.4,0.1285714285714285,0.2142857142857142,2.0462857142857143,1.8571428571428568,-56.00085989664605,528.9019406444539,422.4157508919142,-3.197097728701462,19.613371428571423,14.607142857142856,0.5672857142857143,-0.2867591565468564,4.909057142857143,222.10870904944392,8.607007390383059,22.259782561087462,0.3114285714285715,787.7929857142858,28.14790287027992,0.9210910321615255,6.189567290356218,3.293614285714286,0.329,0.457,0.214,0.5,0.257,0.243,0.286,0.386,0.329,0.086,0.829,0.086,0.371,0.2,0.1,0.4,0.271,0.214,0.257,0.429,0.314,0.246,0.145,0.246,0.333,0.261,0.101,0.188,0.232,0.275,0.174,0.0,0.174,0.188,0.058,0.072,0.174,0.203,0.13,0.246,0.188,0.232,8.0,-490.0
Q9X0Q7_SF4_distal,5.774193286895752,4,0,0,7,0,5,3,8,1,3,7,1,3,1,6,1,2,5,3,3,1,4,6,8767.0,-22.107581028924745,30.81,433.87,17.910000000000004,28,9,15,143.24,130,-3920.0601927652233,37023.13584511178,29569.102562434,-223.7968410091024,1372.936,1022.5,39.71,-20.07314095827995,343.634,15547.609633461074,602.4905173268141,1558.1847792761223,21.800000000000008,55145.509000000005,1970.3532009195944,64.4763722513068,433.26971032493526,230.553,125.24285714285716,-0.3158225861274963,0.4401428571428571,6.198142857142857,0.2558571428571429,0.4,0.1285714285714285,0.2142857142857142,2.0462857142857143,1.8571428571428568,-56.00085989664605,528.9019406444539,422.4157508919142,-3.197097728701462,19.613371428571423,14.607142857142856,0.5672857142857143,-0.2867591565468564,4.909057142857143,222.10870904944392,8.607007390383059,22.259782561087462,0.3114285714285715,787.7929857142858,28.14790287027992,0.9210910321615255,6.189567290356218,3.293614285714286,0.329,0.457,0.214,0.5,0.257,0.243,0.286,0.386,0.329,0.086,0.829,0.086,0.371,0.2,0.1,0.4,0.271,0.214,0.257,0.429,0.314,0.246,0.145,0.246,0.333,0.261,0.101,0.188,0.232,0.275,0.174,0.0,0.174,0.188,0.058,0.072,0.174,0.203,0.13,0.246,0.188,0.232,8.0,-395.0
T2G899_SF4_proximal,17.655841827392578,4,0,0,13,6,5,9,11,6,15,14,0,11,9,11,6,9,15,6,11,3,3,4,21937.2,-49.12638122397348,69.68999999999998,1010.76,46.63000000000002,79,17,43,350.43,322,3274.1735669417035,85493.22782893635,76568.07995654795,-499.8649009491391,3078.876,2151.100000000001,96.52,-34.07252007059636,658.2880000000001,37930.20829253311,1400.069889615315,3674.8444047850007,49.88999999999999,135201.691,4324.912442936465,172.41612010510406,1114.3865180897133,533.8190000000001,131.36047904191614,-0.294169947448943,0.4173053892215568,6.05245508982036,0.2792215568862276,0.4730538922155688,0.1017964071856287,0.2574850299401197,2.098383233532934,1.9281437125748504,19.605829742165888,511.9354959816548,458.49149674579616,-2.993202999695444,18.436383233532936,12.8808383233533,0.5779640718562874,-0.2040270662909961,3.9418443113772463,227.1269957636713,8.383652033624642,22.005056316077848,0.2987425149700598,809.5909640718562,25.897679299020748,1.0324318569167907,6.672973162213852,3.1965209580838327,0.317,0.455,0.228,0.443,0.311,0.246,0.395,0.311,0.293,0.102,0.754,0.144,0.335,0.246,0.102,0.407,0.299,0.228,0.311,0.371,0.317,0.295,0.114,0.211,0.337,0.229,0.139,0.265,0.265,0.145,0.181,0.006,0.259,0.145,0.09,0.042,0.301,0.163,0.127,0.265,0.211,0.229,9.0,-400.0
T2G899_SF4_distal,8.893115043640137,4,0,0,13,6,5,9,11,6,15,14,0,11,9,11,6,9,15,6,11,3,3,4,21937.2,-49.12638122397348,69.68999999999998,1010.76,46.63000000000002,79,17,43,350.43,322,3274.1735669417035,85493.22782893635,76568.07995654795,-499.8649009491391,3078.876,2151.100000000001,96.52,-34.07252007059636,658.2880000000001,37930.20829253311,1400.069889615315,3674.8444047850007,49.88999999999999,135201.691,4324.912442936465,172.41612010510406,1114.3865180897133,533.8190000000001,131.36047904191614,-0.294169947448943,0.4173053892215568,6.05245508982036,0.2792215568862276,0.4730538922155688,0.1017964071856287,0.2574850299401197,2.098383233532934,1.9281437125748504,19.605829742165888,511.9354959816548,458.49149674579616,-2.993202999695444,18.436383233532936,12.8808383233533,0.5779640718562874,-0.2040270662909961,3.9418443113772463,227.1269957636713,8.383652033624642,22.005056316077848,0.2987425149700598,809.5909640718562,25.897679299020748,1.0324318569167907,6.672973162213852,3.1965209580838327,0.317,0.455,0.228,0.443,0.311,0.246,0.395,0.311,0.293,0.102,0.754,0.144,0.335,0.246,0.102,0.407,0.299,0.228,0.311,0.371,0.317,0.295,0.114,0.211,0.337,0.229,0.139,0.265,0.265,0.145,0.181,0.006,0.259,0.145,0.09,0.042,0.301,0.163,0.127,0.265,0.211,0.229,9.0,0.0
P00208_D13G_V14G_C58A_SF4_proximal,5.57192850112915,4,0,0,4,2,2,5,8,2,14,7,0,7,3,2,2,0,5,4,6,0,3,5,10225.7,-36.438862264032686,29.25,450.84000000000015,22.420000000000005,55,10,12,169.63999999999996,179,-6600.277363011282,40300.7115595046,36223.9379100369,-344.8365621512273,1569.264,1107.2,46.97,-9.32613955808377,305.68,17695.990132656203,676.9667196113716,1623.272481324601,24.55,57255.092,1993.8358994929508,84.64668705452486,532.9128696937622,262.27500000000003,126.2432098765432,-0.4498624970868233,0.361111111111111,5.565925925925928,0.2767901234567902,0.6790123456790124,0.1234567901234567,0.1481481481481481,2.0943209876543203,2.2098765432098766,-81.48490571618868,497.5396488827728,447.2091100004555,-4.257241508039844,19.37362962962963,13.669135802469135,0.5798765432098766,-0.1151375254084416,3.7738271604938274,218.46901398340992,8.357613822362612,20.040401004007418,0.3030864197530864,706.8529876543209,24.61525801843149,1.0450208278336404,6.579171230787188,3.237962962962964,0.321,0.568,0.111,0.42,0.333,0.247,0.358,0.358,0.284,0.049,0.716,0.235,0.346,0.284,0.049,0.383,0.407,0.111,0.333,0.358,0.309,0.388,0.075,0.113,0.287,0.175,0.212,0.275,0.212,0.175,0.075,0.025,0.325,0.2,0.05,0.013,0.375,0.075,0.113,0.312,0.188,0.2,7.0,-477.0
P00208_D13G_V14G_C58A_SF4_distal,9.725349426269531,4,0,0,4,2,2,5,8,2,14,7,0,7,3,2,2,0,5,4,6,0,3,5,10225.7,-36.438862264032686,29.25,450.84000000000015,22.420000000000005,55,10,12,169.63999999999996,179,-6600.277363011282,40300.7115595046,36223.9379100369,-344.8365621512273,1569.264,1107.2,46.97,-9.32613955808377,305.68,17695.990132656203,676.9667196113716,1623.272481324601,24.55,57255.092,1993.8358994929508,84.64668705452486,532.9128696937622,262.27500000000003,126.2432098765432,-0.4498624970868233,0.361111111111111,5.565925925925928,0.2767901234567902,0.6790123456790124,0.1234567901234567,0.1481481481481481,2.0943209876543203,2.2098765432098766,-81.48490571618868,497.5396488827728,447.2091100004555,-4.257241508039844,19.37362962962963,13.669135802469135,0.5798765432098766,-0.1151375254084416,3.7738271604938274,218.46901398340992,8.357613822362612,20.040401004007418,0.3030864197530864,706.8529876543209,24.61525801843149,1.0450208278336404,6.579171230787188,3.237962962962964,0.321,0.568,0.111,0.42,0.333,0.247,0.358,0.358,0.284,0.049,0.716,0.235,0.346,0.284,0.049,0.383,0.407,0.111,0.333,0.358,0.309,0.388,0.075,0.113,0.287,0.175,0.212,0.275,0.212,0.175,0.075,0.025,0.325,0.2,0.05,0.013,0.375,0.075,0.113,0.312,0.188,0.2,7.0,-445.0
P00209_SF4_SF4,5.268702030181885,4,0,0,6,1,3,8,6,0,9,1,0,5,1,1,2,1,4,3,0,0,0,7,7275.099999999999,-27.887738172970646,21.629999999999995,312.29999999999995,16.72,40,8,7,125.65,120,-1799.1164980162823,27845.349284252625,25736.437780647604,-407.969603793508,1225.271,751.4,34.59,2.180661674854164,159.264,12372.270379088564,496.2430411357079,1076.357425902308,17.87,39461.222,1288.8162162649587,63.08509813104621,403.5398548382053,202.884,125.43275862068964,-0.4808230719477697,0.3729310344827585,5.384482758620689,0.2882758620689655,0.6896551724137931,0.1379310344827586,0.1206896551724138,2.166379310344828,2.0689655172413794,-31.01924996579797,480.0922290388384,443.73168587323454,-7.033958686094966,21.125362068965515,12.955172413793104,0.5963793103448275,0.0375976150836924,2.745931034482759,213.3150065360097,8.55591450233979,18.55788665348807,0.3081034482758621,680.3658965517241,22.220969245947565,1.0876741057076933,6.957583704106988,3.498,0.31,0.603,0.086,0.466,0.379,0.155,0.345,0.328,0.328,0.034,0.672,0.293,0.379,0.276,0.034,0.379,0.431,0.086,0.379,0.241,0.379,0.368,0.07,0.105,0.404,0.123,0.158,0.246,0.14,0.175,0.053,0.018,0.474,0.246,0.018,0.0,0.263,0.07,0.088,0.246,0.316,0.175,7.6,-450.0
P00214_C21A_SF4,5.517872333526611,4,0,0,8,1,4,11,8,4,14,3,0,6,7,6,2,5,9,1,3,2,2,9,14130.2,-52.193497443556616,45.870000000000005,592.3299999999999,30.66,64,10,19,232.58999999999995,209,-7458.803585099093,52989.70107924413,48926.43367169305,-701.52173504645,2009.4310000000005,1186.7,63.01999999999998,-14.459411727561122,350.646,23702.60348679249,912.0753958425476,2040.6835344442136,32.36,80894.47899999999,2408.299277596329,113.1418493634292,741.8318647303834,326.719,134.57333333333332,-0.4970809280338725,0.4368571428571429,5.641238095238094,0.292,0.6095238095238096,0.0952380952380952,0.1809523809523809,2.2151428571428564,1.9904761904761905,-71.03622461999136,504.663819802325,465.9660349685052,-6.681159381394762,19.137438095238096,11.301904761904762,0.600190476190476,-0.1377086831196297,3.3394857142857144,225.7390808265952,8.686432341357596,19.435081280421084,0.3081904761904762,770.4236095238094,22.936183596155512,1.0775414225088495,7.065065378384603,3.111609523809524,0.248,0.581,0.171,0.457,0.381,0.162,0.4,0.333,0.267,0.067,0.695,0.238,0.39,0.295,0.067,0.333,0.419,0.171,0.381,0.248,0.371,0.327,0.096,0.173,0.394,0.144,0.154,0.221,0.202,0.183,0.077,0.029,0.356,0.26,0.058,0.019,0.327,0.106,0.135,0.24,0.308,0.183,7.8,-746.0
O52681_G80P_SF4,9.775317192077637,4,0,0,12,5,6,5,4,3,18,11,0,13,14,15,6,4,8,5,8,0,9,13,21792.7,-65.69640084239941,64.22999999999999,972.4,47.22,77,10,39,355.75999999999993,295,2644.7610710613235,78698.43159428865,74583.50008068113,-497.8306935197203,2768.2429999999995,1811.9000000000003,96.11,-46.640936854572765,481.432,36187.23098492005,1302.7599222052745,3464.090626063565,48.89,135839.12,3792.062578144393,170.8904174830041,1100.3972577227937,483.1260000000001,137.06100628930818,-0.4131849109584868,0.4039622641509433,6.115723270440251,0.2969811320754716,0.4842767295597484,0.0628930817610062,0.2452830188679245,2.2374842767295595,1.8553459119496856,16.633717428058638,494.9586892722557,469.0786168596297,-3.1310106510674234,17.41033333333333,11.395597484276731,0.6044654088050314,-0.2933392255004576,3.0278742138364776,227.5926477038997,8.193458630221853,21.786733497255128,0.3074842767295597,854.3340880503144,23.84945017700876,1.0747824998931077,6.920737469954678,3.038528301886793,0.258,0.497,0.245,0.447,0.327,0.226,0.459,0.321,0.22,0.126,0.73,0.145,0.396,0.22,0.126,0.308,0.421,0.245,0.327,0.333,0.34,0.272,0.108,0.241,0.297,0.278,0.095,0.335,0.19,0.152,0.152,0.063,0.165,0.152,0.114,0.07,0.228,0.12,0.222,0.158,0.234,0.222,7.0,-526.0
Q8KCZ7_SF4_proximal,5.509114742279053,4,0,0,7,1,1,6,9,0,5,2,2,7,0,1,1,0,4,3,2,0,3,8,7818.599999999999,-28.347004148307214,35.62,356.47,16.69,31,10,9,144.63,116,-4591.7017225801965,31844.21417952247,25094.74167038084,-356.7806693407801,1314.053,801.4,37.42,-13.852796866737576,348.8520000000001,13084.756505775667,592.8166969696115,1152.8967515195127,20.730000000000004,45366.962,1538.3569209930945,58.05791378467472,422.7520005962313,199.858,126.1064516129032,-0.4572097443275357,0.574516129032258,5.7495161290322585,0.2691935483870968,0.5,0.1612903225806451,0.1451612903225806,2.3327419354838708,1.870967741935484,-74.0597052029064,513.6163577342334,404.7538979093683,-5.754526924851293,21.19440322580645,12.925806451612903,0.603548387096774,-0.2234322075280254,5.626645161290324,211.0444597705753,9.56155962854212,18.59510889547601,0.3343548387096774,731.7251935483871,24.812208403114425,0.9364179642689472,6.818580654777924,3.223516129032258,0.323,0.548,0.129,0.532,0.226,0.242,0.274,0.468,0.258,0.032,0.79,0.177,0.452,0.161,0.065,0.387,0.339,0.129,0.226,0.371,0.403,0.344,0.082,0.098,0.213,0.295,0.115,0.213,0.197,0.262,0.066,0.0,0.262,0.131,0.066,0.0,0.311,0.082,0.082,0.131,0.197,0.328,7.5,-584.0
Q8KCZ7_SF4_distal,6.966809272766113,4,0,0,7,1,1,6,9,0,5,2,2,7,0,1,1,0,4,3,2,0,3,8,7818.599999999999,-28.347004148307214,35.62,356.47,16.69,31,10,9,144.63,116,-4591.7017225801965,31844.21417952247,25094.74167038084,-356.7806693407801,1314.053,801.4,37.42,-13.852796866737576,348.8520000000001,13084.756505775667,592.8166969696115,1152.8967515195127,20.730000000000004,45366.962,1538.3569209930945,58.05791378467472,422.7520005962313,199.858,126.1064516129032,-0.4572097443275357,0.574516129032258,5.7495161290322585,0.2691935483870968,0.5,0.1612903225806451,0.1451612903225806,2.3327419354838708,1.870967741935484,-74.0597052029064,513.6163577342334,404.7538979093683,-5.754526924851293,21.19440322580645,12.925806451612903,0.603548387096774,-0.2234322075280254,5.626645161290324,211.0444597705753,9.56155962854212,18.59510889547601,0.3343548387096774,731.7251935483871,24.812208403114425,0.9364179642689472,6.818580654777924,3.223516129032258,0.323,0.548,0.129,0.532,0.226,0.242,0.274,0.468,0.258,0.032,0.79,0.177,0.452,0.161,0.065,0.387,0.339,0.129,0.226,0.371,0.403,0.344,0.082,0.098,0.213,0.295,0.115,0.213,0.197,0.262,0.066,0.0,0.262,0.131,0.066,0.0,0.311,0.082,0.082,0.131,0.197,0.328,7.5,-584.0
Q8KCZ6_SF4_proximal,5.481197834014893,4,0,0,11,0,2,2,9,1,7,4,0,5,1,0,1,1,4,4,3,0,3,4,7403.4,-22.06039779679348,34.809999999999995,350.34000000000003,17.240000000000002,31,10,3,126.23000000000002,108,-6227.325696608883,30166.393636176927,25081.58828158563,-210.8617114573676,1351.833,934.2,36.63,-14.415960664022023,425.1279999999999,12629.733190255216,519.3496207587852,1225.859543241049,19.390000000000004,41315.973,1546.2753097802329,63.8726974954275,385.69491997247263,237.368,119.40967741935484,-0.3558128676902174,0.5614516129032258,5.650645161290323,0.2780645161290322,0.5,0.1612903225806451,0.0483870967741935,2.035967741935484,1.7419354838709675,-100.44073704207877,486.5547360673698,404.5417464771876,-3.400995346086574,21.803758064516128,15.06774193548387,0.5908064516129031,-0.2325154945810004,6.85690322580645,203.70537403637445,8.37660678643202,19.77192811679112,0.312741935483871,666.3866612903225,24.93992435129408,1.0302047983133469,6.220885806007623,3.828516129032258,0.387,0.532,0.081,0.565,0.194,0.242,0.339,0.403,0.258,0.0,0.855,0.145,0.387,0.226,0.0,0.452,0.323,0.081,0.194,0.468,0.339,0.377,0.066,0.082,0.23,0.279,0.098,0.262,0.246,0.164,0.0,0.0,0.262,0.164,0.0,0.0,0.246,0.066,0.066,0.18,0.148,0.361,7.5,-514.0
Q8KCZ6_SF4_distal,6.89971399307251,4,0,0,11,0,2,2,9,1,7,4,0,5,1,0,1,1,4,4,3,0,3,4,7403.4,-22.06039779679348,34.809999999999995,350.34000000000003,17.240000000000002,31,10,3,126.23000000000002,108,-6227.325696608883,30166.393636176927,25081.58828158563,-210.8617114573676,1351.833,934.2,36.63,-14.415960664022023,425.1279999999999,12629.733190255216,519.3496207587852,1225.859543241049,19.390000000000004,41315.973,1546.2753097802329,63.8726974954275,385.69491997247263,237.368,119.40967741935484,-0.3558128676902174,0.5614516129032258,5.650645161290323,0.2780645161290322,0.5,0.1612903225806451,0.0483870967741935,2.035967741935484,1.7419354838709675,-100.44073704207877,486.5547360673698,404.5417464771876,-3.400995346086574,21.803758064516128,15.06774193548387,0.5908064516129031,-0.2325154945810004,6.85690322580645,203.70537403637445,8.37660678643202,19.77192811679112,0.312741935483871,666.3866612903225,24.93992435129408,1.0302047983133469,6.220885806007623,3.828516129032258,0.387,0.532,0.081,0.565,0.194,0.242,0.339,0.403,0.258,0.0,0.855,0.145,0.387,0.226,0.0,0.452,0.323,0.081,0.194,0.468,0.339,0.377,0.066,0.082,0.23,0.279,0.098,0.262,0.246,0.164,0.0,0.0,0.262,0.164,0.0,0.0,0.246,0.066,0.066,0.18,0.148,0.361,7.5,-514.0
P9WF43_SF4,8.128491401672363,4,0,0,8,7,4,6,4,2,5,6,1,1,6,3,2,2,4,4,3,3,0,5,9889.8,-22.07761681143181,22.46,473.83,21.99,35,6,35,152.58,171,17398.992086957205,36698.47852304216,35871.67921722642,-227.01846026142005,1475.169,1045.4,43.84,-11.964169381148707,203.76200000000003,17186.623637023873,571.9126359608172,1788.2506093370584,21.85,63628.566000000006,1891.391499968184,83.54734169151843,510.34539373407273,267.016,130.12894736842105,-0.2904949580451554,0.2955263157894737,6.234605263157896,0.2893421052631579,0.4605263157894737,0.0789473684210526,0.4605263157894737,2.0076315789473687,2.25,228.93410640733163,482.8747174084494,471.99577917403184,-2.9870850034397374,19.41011842105263,13.755263157894737,0.5768421052631578,-0.157423281330904,2.6810789473684213,226.13978469768253,7.5251662626423315,23.52961328075077,0.2875,837.2179736842106,24.886730262739256,1.0993071275199793,6.715070970185168,3.513368421052632,0.355,0.408,0.237,0.461,0.355,0.184,0.447,0.237,0.316,0.132,0.724,0.145,0.303,0.197,0.145,0.408,0.303,0.237,0.355,0.342,0.303,0.347,0.147,0.133,0.267,0.173,0.133,0.16,0.267,0.16,0.16,0.027,0.16,0.12,0.067,0.04,0.347,0.16,0.093,0.24,0.16,0.253,7.5,-236.0
P52102_SF4_proximal,5.457901477813721,4,0,0,4,0,4,6,8,2,9,2,5,8,4,7,4,1,6,2,6,1,2,5,11652.7,-39.26299677581678,38.04,512.8,24.12,46,12,24,201.1,181,-13288.897932420698,44768.56848279574,38998.48511927807,-504.61088308483903,1732.748,957.7,51.43,-16.959613437216134,360.292,19594.6595364518,800.4208315471943,1711.7754525605665,27.31,70655.76699999999,2112.1217122888293,85.21350560016342,623.4870161106126,248.762,135.49651162790698,-0.4565464741374044,0.4423255813953488,5.962790697674418,0.2804651162790698,0.5348837209302325,0.1395348837209302,0.2790697674418604,2.338372093023256,2.104651162790698,-154.522068981636,520.5647497999504,453.47075720090777,-5.867568407963245,20.148232558139537,11.136046511627908,0.5980232558139534,-0.1972048074094899,4.1894418604651165,227.8448783308348,9.307218971479005,19.904365727448447,0.3175581395348837,821.5786860465115,24.559554794056154,0.99085471628097,7.249849024542007,2.892581395348837,0.233,0.535,0.233,0.384,0.326,0.291,0.407,0.36,0.233,0.081,0.744,0.174,0.384,0.244,0.14,0.302,0.372,0.233,0.326,0.314,0.36,0.235,0.165,0.176,0.247,0.235,0.2,0.318,0.165,0.165,0.094,0.047,0.282,0.188,0.118,0.012,0.224,0.165,0.141,0.224,0.224,0.224,7.0,-675.0
P52102_SF4_distal,9.63917636871338,4,0,0,4,0,4,6,8,2,9,2,5,8,4,7,4,1,6,2,6,1,2,5,11652.7,-39.26299677581678,38.04,512.8,24.12,46,12,24,201.1,181,-13288.897932420698,44768.56848279574,38998.48511927807,-504.61088308483903,1732.748,957.7,51.43,-16.959613437216134,360.292,19594.6595364518,800.4208315471943,1711.7754525605665,27.31,70655.76699999999,2112.1217122888293,85.21350560016342,623.4870161106126,248.762,135.49651162790698,-0.4565464741374044,0.4423255813953488,5.962790697674418,0.2804651162790698,0.5348837209302325,0.1395348837209302,0.2790697674418604,2.338372093023256,2.104651162790698,-154.522068981636,520.5647497999504,453.47075720090777,-5.867568407963245,20.148232558139537,11.136046511627908,0.5980232558139534,-0.1972048074094899,4.1894418604651165,227.8448783308348,9.307218971479005,19.904365727448447,0.3175581395348837,821.5786860465115,24.559554794056154,0.99085471628097,7.249849024542007,2.892581395348837,0.233,0.535,0.233,0.384,0.326,0.291,0.407,0.36,0.233,0.081,0.744,0.174,0.384,0.244,0.14,0.302,0.372,0.233,0.326,0.314,0.36,0.235,0.165,0.176,0.247,0.235,0.2,0.318,0.165,0.165,0.094,0.047,0.282,0.188,0.118,0.012,0.224,0.165,0.141,0.224,0.224,0.224,7.0,-418.0
